situation,letter,person_index,depth,height
103,A,1,146.55731111414292,30.72892189025879
103,B,1,233.55342909869026,26.513835906982422
112,A,1,199.09286975860596,27.94652557373047
123,A,1,172.27211178050322,32.39530086517334
123,B,1,230.18971880744485,32.51187610626221
124,A,1,265.8344774246216,30.745622634887695
125,A,1,133.652606010437,35.90250697731972
125,B,1,132.04286777271943,35.881919637322426
127,A,1,107.30485803940716,32.74187780916691
129,A,1,197.07373860677083,33.265785217285156
131,A,1,148.83198996151194,33.865450859069824
133,A,1,226.35211791992188,36.14058041572571
140,A,1,236.514910697937,40.356672525405884
140,B,1,116.58722597009995,36.573994159698486
140,C,1,137.3070265826057,40.3781533241272
140,D,1,136.7767697502585,40.3343563079834
140,E,1,135.2389933268229,39.891918659210205
140,F,1,136.69022324505974,40.14047956466675
143,A,1,235.46089710908777,40.13649523258209
150,A,1,131.6208294139189,41.44823741912842
150,B,1,131.6632910335765,41.355135917663574
153,A,1,174.05383749569162,42.921422243118286
155,A,1,96.20394592285156,45.41374111175537
155,B,1,95.42034505208333,44.26040172576904
157,A,1,138.75268375172334,51.825748443603516
158,A,1,146.54779357910155,46.17178821563721
160,A,1,95.30513814290364,45.641791343688965
160,B,1,94.98153686523438,46.44766139984131
162,A,1,267.2847947340745,48.79205793142319
167,A,1,176.16753791360293,49.19089317321777
168,A,1,179.0874012538365,53.6209659576416
170,A,1,131.51727564194624,51.63960361480713
173,A,1,207.66853512034697,50.67769718170166
173,B,1,139.66466567095588,49.72947406768799
173,C,1,136.99251332002527,49.32094383239746
174,A,1,98.7240229288737,50.28567314147949
174,B,1,99.84405771891277,50.73054790496826
179,A,1,262.0847930908203,49.50352954864502
85,A,1,129.9035052131204,26.24460792541504
85,B,1,125.97774909524357,20.42252540588379
85,C,1,126.2639030007755,21.704142570495605
