situation,letter,person_index,depth,height
200,A,1,240.05749996340938,179.44878668395177
250,A,1,260.50766235182726,173.6165392815774
300,A,1,312.946864279723,174.19881570438895
350,A,1,359.29289335001243,158.08097021621862
400,A,1,391.20197377521464,152.1848041588284
450,A,1,424.9528256054568,147.31307948632855
500,A,1,449.5392332142387,145.13380066094066
550,A,1,485.4313172111374,137.8903339532797
600,A,1,505.34149574085035,133.51105925707313
